"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-04-01 ~ 2024-03-17"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"7709","서울특별시 송파구 풍납동","집합","1***","풍성로","제3종일반주거","제1종근린생활","25m미만","15.27"," ","         5,200","1","-","-","202310","23","지분","1989","-","직거래","-"
"7710","서울특별시 송파구 풍납동","집합","3***","올림픽로45길","제3종일반주거","제1종근린생활","25m이상","28.58"," ","        43,500","1","-","-","202305","02","","1987","-","중개거래","서울 송파구"
"7711","서울특별시 송파구 풍납동","집합","1***","풍성로","제3종일반주거","제2종근린생활","25m미만","77.97"," ","        23,500","","-","-","202310","23","지분","1989","-","직거래","-"
"7712","서울특별시 송파구 풍납동","집합","1***","풍성로","제3종일반주거","제1종근린생활","25m미만","45.73"," ","        15,000","2","-","-","202310","23","지분","1989","-","직거래","-"
"7713","서울특별시 송파구 석촌동","일반","2***","삼학사로10길","제2종일반주거","제1종근린생활","-","121.44","51.5500","        92,200","2","개인","개인","202401","18","","2004","-","중개거래","서울 송파구"
"7714","서울특별시 송파구 석촌동","일반","2***","삼학사로10길","제2종일반주거","제1종근린생활","-","109.64","46.5400","        87,500","1","개인","개인","202401","18","","2004","-","중개거래","서울 송파구"
"7715","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","213.65"," ","       240,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7716","서울특별시 송파구 석촌동","일반","2***","백제고분로40길","제2종일반주거","제2종근린생활","12m미만","928.76","339.8000","       915,000","","-","-","202309","22","","2012","-","중개거래","서울 강남구"
"7717","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","213.65"," ","       300,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7718","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","271.83"," ","       120,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7719","서울특별시 송파구 석촌동","일반","2***","가락로16길","제2종일반주거","제2종근린생활","8m미만","2530.04","864.9000","     1,500,000","","-","-","202304","10","","1991","-","중개거래","서울 강동구 서울 송파구"
"7720","서울특별시 송파구 석촌동","집합","1***","삼학사로14길","제2종일반주거","제2종근린생활","8m미만","30.99"," ","        20,500","1","-","-","202310","19","","2015","20231027","중개거래","서울 송파구"
"7721","서울특별시 송파구 석촌동","집합","1***","삼학사로14길","제2종일반주거","제2종근린생활","8m미만","30.99"," ","        20,500","1","-","-","202310","19","","2015","-","중개거래","서울 송파구"
"7722","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","217.83"," ","       160,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7723","서울특별시 송파구 석촌동","일반","2***","송파대로","제3종일반주거","제2종근린생활","25m이상","599.52","204.8000","       571,500","","-","-","202307","19","","1990","-","중개거래","경기 수원팔달구"
"7724","서울특별시 송파구 석촌동","집합","2***","백제고분로40길","제2종일반주거","제2종근린생활","8m미만","83.09"," ","        45,000","1","-","-","202312","07","","2001","-","직거래","-"
"7725","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","30.06"," ","        40,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7726","서울특별시 송파구 석촌동","일반","2***","가락로","제2종일반주거","제2종근린생활","25m미만","780.78","421.3000","       764,000","","-","-","202308","08","","1983","-","직거래","-"
"7727","서울특별시 송파구 석촌동","집합","2***","송파대로49길","준주거","제2종근린생활","25m이상","57.14"," ","       147,500","1","-","-","202304","13","","2017","-","중개거래","서울 송파구"
"7728","서울특별시 송파구 석촌동","일반","2***","송파대로37길","제2종일반주거","제2종근린생활","8m미만","392.96","175.4000","       266,500","","-","-","202312","29","","2015","-","중개거래","서울 송파구"
"7729","서울특별시 송파구 석촌동","집합","2***","가락로","제2종일반주거","판매","25m미만","12.96"," ","        10,000","","-","-","202306","03","","1983","-","직거래","-"
"7730","서울특별시 송파구 석촌동","일반","2***","송파대로","제3종일반주거","업무","25m이상","2117.25","794.3000","     1,970,000","","-","-","202311","10","","1984","-","중개거래","서울 서초구"
"7731","서울특별시 송파구 석촌동","집합","2***","송파대로37길","제2종일반주거","제2종근린생활","12m미만","167.51"," ","        70,000","","-","-","202309","26","","2005","-","중개거래","서울 서초구"
"7732","서울특별시 송파구 삼전동","일반","1***","삼전로12길","제2종일반주거","제1종근린생활","-","1949.95","861.0000","     1,500,000","","공공기관","법인","202402","06","","1991","-","중개거래","서울 송파구"
"7733","서울특별시 송파구 삼전동","일반","5***","삼전로2길","제2종일반주거","제2종근린생활","25m미만","1137.86","445.2000","       975,000","","-","-","202308","04","","2013","-","중개거래","서울 서초구"
"7734","서울특별시 송파구 삼전동","일반","4***","백제고분로21길","제2종일반주거","제2종근린생활","12m미만","986.86","512.0000","       945,000","","-","-","202307","05","","1982","-","중개거래","서울 서초구"
"7735","서울특별시 송파구 삼전동","집합","99-10","백제고분로27길","제2종일반주거","제2종근린생활","8m미만","21.15"," ","        21,000","1","개인","법인","202401","06","","2022","-","직거래","-"
"7736","서울특별시 송파구 삼전동","집합","3***","삼전로6길","제2종일반주거","제2종근린생활","8m미만","70.89"," ","        46,000","6","-","-","202304","17","","2001","-","중개거래","서울 송파구"
"7737","서울특별시 송파구 삼전동","일반","4***","백제고분로22길","제2종일반주거","제2종근린생활","12m미만","1490.76","448.6000","       770,000","","-","-","202304","27","","1996","-","중개거래","서울 송파구"
"7738","서울특별시 송파구 삼전동","집합","99-10","백제고분로27길","제2종일반주거","제2종근린생활","8m미만","21.96"," ","        21,000","1","개인","법인","202401","06","","2022","-","직거래","-"
"7739","서울특별시 송파구 삼전동","일반","7***","백제고분로","제3종일반주거","제1종근린생활","25m이상","24.96","13.0440","        39,420","","-","-","202306","15","지분","1984","-","직거래","-"
"7740","서울특별시 송파구 삼전동","일반","1***","백제고분로","제3종일반주거","제1종근린생활","25m이상","894.64","31.5000","        80,900","","법인","개인","202402","05","","1988","-","직거래","-"
"7741","서울특별시 송파구 삼전동","집합","2***","석촌호수로","제3종일반주거","판매","25m이상","14.88"," ","         5,000","2","-","-","202307","25","","1976","-","중개거래","서울 송파구"
"7742","서울특별시 송파구 삼전동","일반","4***","백제고분로21길","제2종일반주거","제2종근린생활","12m미만","986.86","512.0000","       945,000","","-","-","202307","05","","1982","20230919","중개거래","서울 서초구"
"7743","서울특별시 송파구 가락동","일반","1***","중대로","제3종일반주거","교육연구","-","1520.19","333.5000","     1,030,000","","-","-","202311","10","","1995","-","중개거래","서울 송파구"
"7744","서울특별시 송파구 가락동","일반","9***","중대로","일반상업","업무","-","89.51","1331.5000","        69,000","12","법인","개인","202402","05","","2007","-","중개거래","서울 송파구"
"7745","서울특별시 송파구 가락동","일반","1***","송이로23길","제2종일반주거","제2종근린생활","-","1061.44","79.0400","       136,800","","개인","개인","202402","21","지분","1997","-","직거래","-"
"7746","서울특별시 송파구 가락동","일반","9***","중대로","일반상업","업무","-","33.18","33.1800","        11,900","","개인","개인","202401","25","","1998","-","중개거래","서울 송파구"
"7747","서울특별시 송파구 가락동","집합","1***","송파대로","제3종일반주거","제2종근린생활","25m이상","37.80"," ","        15,000","3","-","-","202312","14","","1993","-","중개거래","서울 송파구"
"7748","서울특별시 송파구 가락동","집합","7***","중대로","일반상업","제2종근린생활","25m이상","87.78"," ","        48,000","1","-","-","202307","28","","2001","-","중개거래","서울 송파구"
"7749","서울특별시 송파구 가락동","집합","1***","송파대로","제3종일반주거","제2종근린생활","25m이상","36.43"," ","        17,500","3","-","-","202306","26","","1993","-","중개거래","서울 송파구"
"7750","서울특별시 송파구 가락동","집합","7***","송파대로28길","일반상업","기타","25m미만","12.75"," ","         6,400","1","-","-","202307","03","","1991","-","중개거래","서울 송파구"
"7751","서울특별시 송파구 가락동","집합","9***","중대로","일반상업","업무","25m이상","289.47"," ","       525,000","1","-","-","202305","24","","1998","20230926","중개거래","경기 성남수정구 서울 송파구"
"7752","서울특별시 송파구 가락동","집합","9***","송파대로","제3종일반주거","제2종근린생활","25m이상","19.71"," ","        28,000","","-","-","202310","30","","2018","-","중개거래","서울 송파구"
"7753","서울특별시 송파구 가락동","집합","7***","송파대로28길","일반상업","제2종근린생활","25m미만","26.28"," ","         6,000","","-","-","202306","13","","1990","-","직거래","-"
"7754","서울특별시 송파구 가락동","일반","8***","중대로9길","제2종일반주거","제2종근린생활","25m미만","1260.48","934.0000","     1,100,000","","-","-","202305","15","","1993","-","직거래","-"
"7755","서울특별시 송파구 가락동","집합","9***","송파대로","제3종일반주거","제2종근린생활","25m이상","33.98"," ","        54,000","40","-","-","202307","04","","2018","-","중개거래","서울 송파구"
"7756","서울특별시 송파구 가락동","집합","7***","송파대로28길","일반상업","기타","25m미만","12.75"," ","         6,400","1","-","-","202307","03","","1991","-","중개거래","서울 송파구"
